61.687256	-119.877869	134.818481
68.159912	-130.041077	146.821167
25.100647	-53.608459	59.193829
35.584045	-42.536072	55.457565
43.581665	-74.528564	86.335793
39.752197	-72.657715	82.821381
-18.788757	-42.060669	46.066444
-4.635132	-59.396667	59.577248
33.997437	-65.870605	74.126663
-25.788635	-49.763245	56.048500
-29.174377	-30.040649	41.875828
-8.680115	-14.785889	17.145462
6.001099	-36.451111	36.941799
-12.384338	-32.617188	34.889149
2.045044	-31.641541	31.707560
-5.610474	-39.382996	39.780621
-14.572693	-25.123596	29.044077
-31.436340	-36.884155	48.463226
-42.451233	-22.485596	48.038620
-30.727844	-31.813721	44.230228
-44.610474	-29.022278	53.220173
-31.258362	-22.247559	38.367161
-38.456543	-36.687744	53.149754
-38.978088	-13.840881	41.362560
-7.576416	-24.090515	25.253811
-54.402466	-25.048706	59.892117
-23.596436	-38.455566	45.117870
-35.967590	-31.732788	47.964962
-5.754761	-25.055664	25.708044
-19.066223	-27.366760	33.353569
-25.304749	-9.926208	27.181978
-56.452881	-22.615540	60.814392
-15.384155	-10.216614	18.467577
-29.248230	-8.232849	30.384844
13.787292	-37.408997	39.868816
-5.605896	-37.956726	38.368465
-18.509827	-28.862671	34.288006
-27.762695	-7.762268	28.827419
-20.999146	-19.938110	28.956732
-43.614807	-18.821777	47.502743
-41.490784	-19.673767	45.918865
-34.645813	-15.933533	38.134102
-40.930603	-9.540161	42.027714
-12.592041	-5.849976	13.884585
-23.270447	-2.093323	23.364410
-9.547607	-15.764893	18.430645
-24.774780	-20.765442	32.326355
-37.880249	-13.458435	40.200035
-47.827454	-15.836243	50.381065
-14.410095	-6.773804	15.922791
-44.519104	-2.966919	44.617859
-8.542603	-6.579346	10.782572
-23.629150	-1.018188	23.651077
-8.006592	-4.679138	9.273610
-25.500183	-11.834534	28.112551
-3.424133	-14.377502	14.779623
1.727112	-30.815613	30.863974
-21.022705	-45.244690	49.890240
-49.811890	-12.634583	51.389271
6.078796	-36.039307	36.548370
-13.930786	-6.939941	15.563726
-23.669739	-27.831970	36.535942
-8.717896	-14.217163	16.677214
-23.591736	-19.563721	30.648151
-15.535095	-11.719849	19.460062
-3.872375	-8.927368	9.731043
-38.888794	-1.438965	38.915405
-24.492188	-31.383240	39.809231
-8.343384	-28.181091	29.390236
