-44.758789	147.759521	154.389847
-41.115295	159.361023	164.579468
-30.851151	160.361572	163.302261
-41.725342	166.478333	171.627625
-43.805450	168.862976	174.452347
-15.826538	169.633362	170.370056
-53.884674	183.025146	190.792465
-107.102905	354.591858	370.413849
-30.902496	113.383179	117.518974
-18.860229	131.546631	132.891769
-58.019897	121.910217	135.012634
-50.809265	125.412720	135.314194
-40.298691	119.943481	126.532303
-57.257813	117.973572	131.134354
-58.958801	115.833618	129.975250
-52.161835	131.300415	141.282181
-69.325012	116.310303	135.403259
-56.686646	135.157410	146.563644
-52.723877	115.690674	127.138268
-47.330505	82.742798	95.323380
-47.918823	68.127808	83.292328
-27.513504	57.691772	63.916615
-44.396851	79.750793	91.275787
-14.938904	60.232239	62.057178
-28.525848	71.650574	77.120224
-48.985748	62.735413	79.594818
-34.986145	59.975586	69.434151
-40.803436	62.015869	74.235359
-25.463150	58.301758	63.619705
-39.923798	61.817749	73.589020
-73.962463	100.455750	124.746956
-42.163971	103.592163	111.844254
-25.711472	114.616089	117.464577
-24.252945	104.179932	106.965714
-29.034164	110.920898	114.657875
-39.613907	130.508972	136.388611
-28.764923	114.040466	117.612282
-30.235886	111.979126	115.989365
-32.136932	94.361328	99.683716
-22.887329	116.168640	118.401787
-73.877380	124.526855	144.792282
-78.597687	134.456299	155.743683
-16.069702	132.363953	133.335861
-155.869598	332.822083	367.513092
167.896492	349.314545	387.569183
-18.859161	89.761353	91.721146
-31.240173	96.102844	101.052979
-53.219604	114.733276	126.475494
-19.469193	119.993652	121.562851
-57.098267	122.957703	135.568466
-46.697540	112.466187	121.775627
-49.691620	117.722046	127.780037
-41.765076	119.781677	126.854134
-114.469147	295.051636	316.478516
-114.469147	295.051636	316.478516
-114.469147	295.051636	316.478516
-114.469147	295.051636	316.478516
-353.828613	227.275024	420.533752
-56.074921	101.629028	116.072632
-29.094482	122.613464	126.018059
-34.861649	118.421509	123.446297
-43.544525	111.381226	119.590561
-64.184723	72.951355	97.167786
-36.739136	117.723389	123.322990
-40.360977	107.815308	115.122322
-58.286987	102.968628	118.321220
-50.573212	122.528503	132.555206
-8.019730	150.531738	150.745224
-40.417191	106.482178	113.894707
-36.656219	98.554199	105.150406
-55.713440	118.098572	130.580475
-94.908630	119.413818	152.536255
-58.403778	109.717896	124.294075
-20.093918	131.605713	133.130875
-72.848755	115.772522	136.785294
-55.327484	111.683350	124.636673
-64.018738	132.898499	147.514099
-47.488953	105.738953	115.913445
-93.029724	108.628357	143.019745
1.930374	227.823975	227.832153
1.930374	227.823975	227.832153
1.930374	227.823975	227.832153
79.966888	-60.600037	100.334778
102.284515	-90.095459	136.305954
-942.423828	674.198669	1158.752197
-942.423828	674.198669	1158.752197
-942.423828	674.198669	1158.752197
-1081.554199	821.057413	1357.900879
-1081.554199	821.057413	1357.900879
-1081.554199	821.057413	1357.900879
-1081.554199	821.057413	1357.900879
-72.226593	78.441895	106.629318
-51.736176	66.154358	83.982323
-28.349075	122.992126	126.217010
-534.524536	671.474564	858.250854
-534.524536	671.474564	858.250854
-652.944336	480.589874	810.742188
-652.944336	480.589874	810.742188
-190.783173	132.170715	232.093338
-24.469391	340.983887	341.860748
-273.784790	195.051331	336.159393
-418.421936	356.653595	549.798767
-39.246689	141.429382	146.773880
-67.246399	127.992920	144.583069
-9.450470	110.869995	111.272041
-51.746735	106.372192	118.291031
-35.993408	92.734192	99.474396
-22.100159	136.326294	138.106033
-39.700974	106.042358	113.230515
-29.281738	113.820801	117.526993
-60.353027	115.126282	129.986725
-13.629745	106.027649	106.900101
-12.235062	94.037109	94.829712
-758.484924	555.363434	940.068054
-758.484924	555.363434	940.068054
-758.484924	555.363434	940.068054
-15.919724	80.653992	82.210121
-49.499451	83.920715	97.431419
-54.968048	93.997681	108.890083
-44.523315	104.620667	113.700523
-135.564209	91.342163	163.465729
6.573532	81.917603	82.180931
-74.575287	68.176819	101.042328
-28.047134	98.789368	102.693626
-38.842667	66.488159	77.002777
2.461670	110.173401	110.200897
-36.839890	100.270996	106.824387
-36.406631	91.154297	98.155739
-39.747803	86.076355	94.810478
-42.640121	86.448608	96.392647
-47.721375	116.638977	126.023727
-46.652008	110.459167	119.906784
-38.318069	112.025208	118.397301
-28.446411	79.134644	84.092155
-49.426697	97.388184	109.212898
-17.596313	73.655762	75.728470
-51.135834	115.816406	126.602974
-29.047256	88.094849	92.760147
-50.583527	65.289734	82.592026
-25.144516	86.341309	89.928131
-22.172363	101.238403	103.637962
-43.290100	73.106995	84.962730
-40.835861	105.395996	113.030457
-40.835861	105.395996	113.030457
-27.669907	104.765320	108.357719
-27.372894	109.363892	112.737465
-28.369095	91.677124	95.966141
-33.093216	94.294189	99.932755
-43.066895	105.947815	114.366501
-48.553314	65.087585	81.202332
-3.242569	99.812744	99.865402
-3.242569	99.812744	99.865402
-301.220215	447.011627	539.029724
-301.220215	447.011627	539.029724
-725.656860	532.656952	900.167358
