-37.933472	32.380798	49.874485
-22.488281	20.411591	30.370312
-22.253052	37.829224	43.889046
-48.509644	33.254486	58.813660
-27.519043	21.126007	34.693024
-24.932495	32.628571	41.064011
-29.946533	46.441040	55.259071
-62.503662	49.081024	79.471092
-22.489014	20.411530	30.370813
-39.870361	-1.452942	39.896828
-23.991821	12.961487	27.269171
-62.503052	49.081085	79.470650
-62.225586	10.857788	63.165775
-31.358398	10.889618	33.195377
-59.925171	29.687531	66.875824
-52.979248	31.878418	61.830692
-55.894653	-16.284973	58.218662
-52.205811	12.068390	53.582577
-40.108276	-30.227661	50.223354
-35.120728	-4.032593	35.351482
-40.108276	-30.227661	50.223354
-58.959717	-2.500183	59.012703
-53.183350	-19.190979	56.539917
-21.618042	0.840363	21.634371
-52.408936	-6.354675	52.792789
-26.057983	-16.301697	30.737011
-43.716919	-25.155334	50.437683
-43.716919	-25.155334	50.437683
-58.352417	4.718201	58.542858
-50.586670	-9.346680	51.442898
-50.806885	-21.439392	55.145145
-23.569092	-22.042358	32.270229
-43.488037	-30.108582	52.893631
-43.716553	-25.155151	50.437275
-30.642822	-25.156311	39.646217
-28.708374	5.158325	29.168118
-33.401733	-12.367371	35.617798
-50.806030	-21.439087	55.144238
-58.518555	15.871857	60.632805
-43.716309	-25.154846	50.436909
-30.919678	-18.148865	35.852585
-22.028198	-6.390076	22.936316
-43.717163	-25.154968	50.437710
-62.035278	-15.931641	64.048363
-43.715820	-25.155151	50.436642
-52.409790	-6.354858	52.793659
-36.980591	-22.248352	43.157307
-22.027954	-6.389587	22.935946
-43.978516	-18.566162	47.736908
-41.906982	-13.073120	43.898766
-48.750122	-15.940002	51.289944
-50.359497	-14.172180	52.315674
-43.716431	-25.155212	50.437199
-39.925415	-15.210083	42.724529
-43.716431	-25.155212	50.437199
-48.749878	-15.940002	51.289707
-50.806274	-21.439331	55.144562
-52.409180	-6.354492	52.793007
-52.409180	-6.354492	52.793007
-43.716431	-25.155396	50.437290
-52.979492	31.878418	61.830898
-52.206421	12.068237	53.583141
-43.716064	-25.155396	50.436974
-48.749512	-15.939880	51.289322
-18.608887	-32.122925	37.123753
-23.455322	-43.651367	49.553951
-12.943848	-20.503845	24.247698
-4.183594	-9.487366	10.368827
-8.694702	-11.795410	14.653653
-18.863159	-19.944275	27.451647
-20.112793	-34.506897	39.940586
-34.501221	-15.531799	37.836109
-1.831909	-2.207703	2.868770
-2.869751	-13.877319	14.170938
-22.352905	-17.120667	28.156164
-5.062012	-9.825562	11.052855
-9.104736	-7.804871	11.992174
-46.369751	-21.798706	51.238045
-23.211548	-29.947266	37.889507
-35.784058	-47.543396	59.505238
-17.907104	-12.508423	21.843191
-31.192627	-13.283264	33.903172
-33.707031	-17.422791	37.943611
-34.181763	-44.761963	56.320744
-41.437134	-38.908752	56.841244
-27.084351	-23.047852	35.563541
-15.098267	-25.200439	29.377199
-15.378174	-16.243958	22.368603
-15.915894	-28.655823	32.779137
-20.107056	-17.402222	26.591936
-20.537109	-32.522522	38.464104
-24.966675	-19.704285	31.805561
-20.503174	-38.679504	43.777668
-35.213135	-33.634521	48.695438
-21.793701	-8.034790	23.227640
-25.323364	-40.384277	47.667206
-25.069946	-20.868958	32.619251
-41.323853	-21.219482	46.453495
-13.856812	-4.348022	14.522965
-8.950317	-25.052429	26.603241
-19.692261	-22.955750	30.244860
-35.480591	-13.989990	38.139114
-29.835449	-10.850830	31.747355
-23.014404	-9.461304	24.883308
-7.762573	-8.184021	11.279882
-9.296875	-2.954590	9.755075
-18.506592	-31.974976	36.944458
-15.620361	-8.655457	17.858124
-13.056152	-7.770569	15.193580
-25.130127	-6.154175	25.872709
-23.483276	-18.177368	29.696482
-20.613892	-11.424316	23.567934
-16.296143	-9.723389	18.976526
-7.322876	5.199036	8.980784
-12.333130	-16.869751	20.897240
-27.899048	-3.215454	28.083733
-80.167480	0.944244	80.173042
-54.938354	1.261261	54.952831
-46.195313	7.407715	46.785480
-76.122070	15.643219	77.712807
-68.182373	9.525757	68.844582
-51.010864	-10.254944	52.031452
-41.868896	-2.956238	41.973133
-44.501587	3.926270	44.674454
-41.861572	3.291504	41.990776
-41.954346	-2.507690	42.029224
-69.907349	12.147308	70.954880
-37.629395	-3.303406	37.774117
-60.858887	6.635223	61.219524
-59.359131	3.653107	59.471436
-33.036499	1.633179	33.076843
-56.422607	3.752106	56.547230
-18.845825	16.195740	24.848886
-40.638306	10.467773	41.964821
-23.902344	16.430389	29.004822
-25.997437	-12.392822	28.800152
-14.409546	2.572144	14.637313
-28.364502	16.365479	32.747120
-12.144409	12.110809	17.151047
-23.165283	-12.462952	26.305048
-36.634766	3.874054	36.839035
-31.162476	-13.444153	33.938843
-26.774536	17.172424	31.808300
-13.176636	3.567596	13.651061
-38.142944	4.416748	38.397812
-30.486816	-36.196838	47.325016
-36.138672	17.073822	39.968975
-52.290283	12.327942	53.723846
24.618530	37.791321	45.102726
-21.389648	31.145691	37.783211
-34.519653	5.618042	34.973831
-2.311890	38.753235	38.822132
-22.489380	20.411713	30.371208
-136.563843	348.267151	374.085144
