-69.919373	-24.071930	73.947121
-54.221191	-3.239929	54.317902
-94.584351	-20.301102	96.738480
-85.969543	0.903671	85.974289
-70.054810	-16.933334	72.072281
-61.270325	5.786438	61.542957
-50.114563	-3.628006	50.245716
-60.150391	6.475098	60.497906
-50.756836	-5.919601	51.100861
-53.606750	0.470413	53.608814
-64.350220	-10.175598	65.149780
-41.389282	2.759613	41.481178
-45.441101	-10.528610	46.644882
-52.211731	5.302719	52.480316
-47.354858	6.188232	47.757481
-22.840637	20.932785	30.981869
-34.234192	-3.384033	34.401039
-1.339478	19.427444	19.473566
-13.350159	17.331375	21.877005
-11.871704	4.706818	12.770728
-5.270996	2.969940	6.050119
-29.045044	22.669800	36.844734
-34.454224	-1.525238	34.487968
-53.300110	23.837158	58.387600
-57.701050	14.568329	59.511742
-42.974365	-7.037323	43.546757
-67.641113	17.619141	69.898170
-26.281555	3.726974	26.544500
-20.814636	14.652847	25.454960
-41.076965	14.366501	43.516819
-39.074951	6.509537	39.613457
-36.943909	23.611511	43.844681
-40.146118	5.716507	40.551071
-33.726379	4.277756	33.996586
-47.809448	13.339600	49.635555
-38.485962	22.720215	44.692028
-34.146057	7.826355	35.031487
-14.536438	-4.939713	15.352811
-40.965271	17.639709	44.601711
-55.586365	-17.205338	58.188210
-70.372925	7.141693	70.734383
-57.238525	4.815628	57.440742
-33.318359	-3.084290	33.460812
-52.417480	11.288696	53.619278
1.197388	-5.282166	5.416181
-50.293091	13.035522	51.954979
-62.558044	-14.441498	64.203316
-51.882568	12.094894	53.273701
-20.022034	3.656998	20.353268
2.330811	1.351151	2.694121
-49.032898	10.562683	50.157703
-39.614563	-3.898239	39.805901
-44.312622	12.584473	46.064926
-49.670227	4.778610	49.899563
-39.811768	4.333054	40.046875
-21.635498	2.669540	21.799570
-32.085083	4.303864	32.372452
-45.088867	5.550873	45.429264
-46.242737	5.999588	46.630310
-18.086731	2.101959	18.208462
-11.273621	6.546524	13.036545
-26.317932	2.372177	26.424623
0.122314	14.045761	14.046293
-38.051636	8.992203	39.099701
-23.205627	-7.426193	24.364923
-29.957764	-6.244278	30.601610
-40.403076	-21.014954	45.541595
-39.463745	7.916336	40.249912
-34.038208	-4.524826	34.337643
0.709473	-2.936600	3.021087
-22.336548	2.837372	22.516039
-41.306213	14.787048	43.873226
-9.698303	1.199539	9.772204
-34.699280	-7.418015	35.483334
-48.314270	7.600006	48.908371
-6.584656	-7.335190	9.857114
-8.873779	12.020309	14.940944
-30.933167	-6.275696	31.563351
-22.461182	4.644012	22.936249
-20.271667	1.016983	20.297161
-33.755615	-4.505417	34.054958
-24.290588	7.826691	25.520378
-47.895813	-6.640793	48.353996
-39.904358	4.097763	40.114204
-26.728577	11.014038	28.908924
-10.076294	-0.755814	10.104601
-19.711182	-2.832474	19.913652
42.777039	4.351364	42.997784
-36.191345	-6.953217	36.853233
-34.379822	-8.007462	35.300022
-38.035400	-1.179504	38.053684
-12.901855	22.809753	26.205776
-21.819458	13.726669	25.778095
-32.488220	-6.944946	33.222233
-30.009766	-4.209763	30.303600
-18.464783	21.799469	28.568604
-26.631165	9.122971	28.150444
-32.622375	2.104950	32.690216
-22.776489	2.371490	22.899616
-30.644836	6.206680	31.267057
-16.237366	-5.675827	17.200787
-15.305542	-9.745651	18.144897
-27.558044	2.705215	27.690504
-47.079468	-21.972336	51.954403
-18.769043	6.984924	20.026636
-25.521545	6.302414	26.288204
-37.699768	-0.342682	37.701324
-40.526001	-23.178711	46.686287
-34.787659	4.734848	35.108402
-45.773315	13.541534	47.734364
-37.952698	-4.015839	38.164566
-7.299561	13.151123	15.041131
-46.451233	16.891159	49.426998
-34.362671	9.987076	35.784561
